,uid,method,c,epsilon,meanql
451,1810,ESSA,13,0.2,0.6715504244558587
452,3480,OPT-SEM-IND,13,0.2,0.26386157773255564
453,3480,USS,13,0.2,1.0205540893057068
454,3480,ESSA,13,0.2,0.7167736509940028
455,4584,OPT-SEM-IND,13,0.2,0.31864399597107546
456,4584,USS,13,0.2,0.8487807580748921
457,4584,ESSA,13,0.2,0.6707392688813287
458,4907,OPT-SEM-IND,13,0.2,0.27293617408933385
459,4907,USS,13,0.2,1.2837173331797402
460,4907,ESSA,13,0.2,0.8052279710383314
461,4985,OPT-SEM-IND,13,0.2,0.2652473161337887
462,4985,USS,13,0.2,1.1295259907626132
463,4985,ESSA,13,0.2,0.745831016163157
464,6798,OPT-SEM-IND,13,0.2,0.23988802398135606
465,6798,USS,13,0.2,1.0125035455828753
466,6798,ESSA,13,0.2,0.7198323068252981
467,10492,OPT-SEM-IND,13,0.2,0.23788649612289467
468,10492,USS,13,0.2,1.1435652934581664
469,10492,ESSA,13,0.2,0.7464437050687204
470,15584,OPT-SEM-IND,13,0.2,0.24515069109679183
471,15584,USS,13,0.2,0.9502379620374373
472,15584,ESSA,13,0.2,0.6948964117394393
473,26352,OPT-SEM-IND,13,0.2,0.3234969846509336
474,26352,USS,13,0.2,0.9755600610523009
475,26352,ESSA,13,0.2,0.7183869980711795
476,31486,OPT-SEM-IND,13,0.2,0.17361225814989384
477,31486,USS,13,0.2,1.1669548219403487
478,31486,ESSA,13,0.2,0.7676481212147167
479,36273,OPT-SEM-IND,13,0.2,0.30375344052049486
480,36273,USS,13,0.2,0.9785586263830494
481,36273,ESSA,13,0.2,0.7135553278870254
482,44524,OPT-SEM-IND,13,0.2,0.15199247136178362
483,44524,USS,13,0.2,1.4292561785401727
484,44524,ESSA,13,0.2,0.8468399113149963
485,52943,OPT-SEM-IND,13,0.2,0.26141699117582134
486,52943,USS,13,0.2,0.9947653275023345
487,52943,ESSA,13,0.2,0.7033617276528312
488,79128,OPT-SEM-IND,13,0.2,0.282104947147129
489,79128,USS,13,0.2,1.0978195956995342
490,79128,ESSA,13,0.2,0.725722697199543
491,104357,OPT-SEM-IND,13,0.2,0.3404280081927708
492,104357,USS,13,0.2,0.9371226885420105
493,104357,ESSA,13,0.2,0.7076074796895057
494,122586,OPT-SEM-IND,13,0.2,0.27245391871426855
495,122586,USS,13,0.2,1.0010772963508476
496,122586,ESSA,13,0.2,0.6781261377648192
497,153607,OPT-SEM-IND,13,0.2,0.3715526285248
498,153607,USS,13,0.2,0.8273307047859065
499,153607,ESSA,13,0.2,0.7095008137369838
500,22,OPT-SEM-IND,13,0.6000000000000001,0.35220595209983613
501,22,ESSA,13,0.6000000000000001,0.7220818600281228
502,590,OPT-SEM-IND,13,0.6000000000000001,0.26291297394872887
503,590,ESSA,13,0.6000000000000001,0.6524590851981836
504,1255,OPT-SEM-IND,13,0.6000000000000001,0.28173718043101303
505,1255,ESSA,13,0.6000000000000001,0.7150363512822091
506,1810,OPT-SEM-IND,13,0.6000000000000001,0.20952029959571072
507,1810,ESSA,13,0.6000000000000001,0.6678634387376815
508,3480,OPT-SEM-IND,13,0.6000000000000001,0.24944201817750264
509,3480,ESSA,13,0.6000000000000001,0.7096888761909542
510,4584,OPT-SEM-IND,13,0.6000000000000001,0.3021506002508843
511,4584,ESSA,13,0.6000000000000001,0.6669445040287256
512,4907,OPT-SEM-IND,13,0.6000000000000001,0.27293617408933385
513,4907,ESSA,13,0.6000000000000001,0.795150326521837
514,4985,OPT-SEM-IND,13,0.6000000000000001,0.2652473161337887
515,4985,ESSA,13,0.6000000000000001,0.7374478874424063
516,6798,OPT-SEM-IND,13,0.6000000000000001,0.23988802398135606
517,6798,ESSA,13,0.6000000000000001,0.7125375610675018
518,10492,OPT-SEM-IND,13,0.6000000000000001,0.23788649612289467
519,10492,ESSA,13,0.6000000000000001,0.7378398810550709
520,15584,OPT-SEM-IND,13,0.6000000000000001,0.23481199858302138
521,15584,ESSA,13,0.6000000000000001,0.6911718057628896
522,26352,OPT-SEM-IND,13,0.6000000000000001,0.30590708894109564
523,26352,ESSA,13,0.6000000000000001,0.7124902133393964
524,31486,OPT-SEM-IND,13,0.6000000000000001,0.17361225814989384
525,31486,ESSA,13,0.6000000000000001,0.7583972092653478
526,36273,OPT-SEM-IND,13,0.6000000000000001,0.28524692638219823
527,36273,ESSA,13,0.6000000000000001,0.7063710194591902
528,44524,OPT-SEM-IND,13,0.6000000000000001,0.15199247136178362
529,44524,ESSA,13,0.6000000000000001,0.8305135330053882
530,52943,OPT-SEM-IND,13,0.6000000000000001,0.26141699117582134
531,52943,ESSA,13,0.6000000000000001,0.6973974348050989
532,79128,OPT-SEM-IND,13,0.6000000000000001,0.282104947147129
533,79128,ESSA,13,0.6000000000000001,0.7211050696371792
534,104357,OPT-SEM-IND,13,0.6000000000000001,0.31799164489801035
535,104357,ESSA,13,0.6000000000000001,0.7002699022677411
536,122586,OPT-SEM-IND,13,0.6000000000000001,0.27245391871426855
537,122586,ESSA,13,0.6000000000000001,0.6732894375047703
538,153607,OPT-SEM-IND,13,0.6000000000000001,0.33968058023161163
539,153607,ESSA,13,0.6000000000000001,0.7053097493370059
540,22,OPT-SEM-IND,13,1.0000000000000002,0.33187328425642887
541,22,ESSA,13,1.0000000000000002,0.7161673420768873
542,590,OPT-SEM-IND,13,1.0000000000000002,0.24945332930093742
543,590,ESSA,13,1.0000000000000002,0.6476445005107504
544,1255,OPT-SEM-IND,13,1.0000000000000002,0.2619551384482049
545,1255,ESSA,13,1.0000000000000002,0.7064003712123299
546,1810,OPT-SEM-IND,13,1.0000000000000002,0.19675837592996734
547,1810,ESSA,13,1.0000000000000002,0.6641186576655604
548,3480,OPT-SEM-IND,13,1.0000000000000002,0.23097052761248724
549,3480,ESSA,13,1.0000000000000002,0.7029811610461923
550,4584,OPT-SEM-IND,13,1.0000000000000002,0.28611253427261246
551,4584,ESSA,13,1.0000000000000002,0.6616091408143198
552,4907,OPT-SEM-IND,13,1.0000000000000002,0.2644429861751275
553,4907,ESSA,13,1.0000000000000002,0.78489694121361
554,4985,OPT-SEM-IND,13,1.0000000000000002,0.2652473161337887
555,4985,ESSA,13,1.0000000000000002,0.7312262037942823
556,6798,OPT-SEM-IND,13,1.0000000000000002,0.2361256664678282
557,6798,ESSA,13,1.0000000000000002,0.7063347603241701
558,10492,OPT-SEM-IND,13,1.0000000000000002,0.23788649612289467
559,10492,ESSA,13,1.0000000000000002,0.7310786123777552
560,15584,OPT-SEM-IND,13,1.0000000000000002,0.2194234915308334
561,15584,ESSA,13,1.0000000000000002,0.6855299896923609
562,26352,OPT-SEM-IND,13,1.0000000000000002,0.2915879697580138
563,26352,ESSA,13,1.0000000000000002,0.7066210788856052
564,31486,OPT-SEM-IND,13,1.0000000000000002,0.17361225814989384
565,31486,ESSA,13,1.0000000000000002,0.7503517369136757
566,36273,OPT-SEM-IND,13,1.0000000000000002,0.26839510214345974
567,36273,ESSA,13,1.0000000000000002,0.7004854758876524
568,44524,OPT-SEM-IND,13,1.0000000000000002,0.14931250519288997
569,44524,ESSA,13,1.0000000000000002,0.817114280788441
570,52943,OPT-SEM-IND,13,1.0000000000000002,0.24903653392798938
571,52943,ESSA,13,1.0000000000000002,0.6922639640095635
572,79128,OPT-SEM-IND,13,1.0000000000000002,0.26790422649190393
573,79128,ESSA,13,1.0000000000000002,0.7153516957785433
574,104357,OPT-SEM-IND,13,1.0000000000000002,0.29545057365598154
575,104357,ESSA,13,1.0000000000000002,0.6954712724126008
576,122586,OPT-SEM-IND,13,1.0000000000000002,0.2658370142395871
577,122586,ESSA,13,1.0000000000000002,0.6687014311869972
578,153607,OPT-SEM-IND,13,1.0000000000000002,0.30338643106242935
579,153607,ESSA,13,1.0000000000000002,0.7015189046024453
580,22,OPT-SEM-IND,13,1.4000000000000001,0.3135704965814949
581,22,ESSA,13,1.4000000000000001,0.7100671190946078
582,590,OPT-SEM-IND,13,1.4000000000000001,0.23852694460470497
583,590,ESSA,13,1.4000000000000001,0.6452495606477308
584,1255,OPT-SEM-IND,13,1.4000000000000001,0.24546208735039846
585,1255,ESSA,13,1.4000000000000001,0.7008330557543342
586,1810,OPT-SEM-IND,13,1.4000000000000001,0.17924507328626066
587,1810,ESSA,13,1.4000000000000001,0.6595872160183799
588,3480,OPT-SEM-IND,13,1.4000000000000001,0.21155450932861086
589,3480,ESSA,13,1.4000000000000001,0.6975746412716226
590,4584,OPT-SEM-IND,13,1.4000000000000001,0.26639950871709644
591,4584,ESSA,13,1.4000000000000001,0.6580034584043256
592,4907,OPT-SEM-IND,13,1.4000000000000001,0.25153165367162034
593,4907,ESSA,13,1.4000000000000001,0.7765308329878564
594,4985,OPT-SEM-IND,13,1.4000000000000001,0.2544326415342291
595,4985,ESSA,13,1.4000000000000001,0.7250305399964515
596,6798,OPT-SEM-IND,13,1.4000000000000001,0.2308292132161772
597,6798,ESSA,13,1.4000000000000001,0.7001423797134689
598,10492,OPT-SEM-IND,13,1.4000000000000001,0.22410544323536052
599,10492,ESSA,13,1.4000000000000001,0.723865444468121
600,15584,OPT-SEM-IND,13,1.4000000000000001,0.20977098669170377
601,15584,ESSA,13,1.4000000000000001,0.6784101081928422
602,26352,OPT-SEM-IND,13,1.4000000000000001,0.27388994353832946
603,26352,ESSA,13,1.4000000000000001,0.7016406290777606
604,31486,OPT-SEM-IND,13,1.4000000000000001,0.17361225814989384
605,31486,ESSA,13,1.4000000000000001,0.7433221159463659
606,36273,OPT-SEM-IND,13,1.4000000000000001,0.25017676817880735
607,36273,ESSA,13,1.4000000000000001,0.6966435995778351
608,44524,OPT-SEM-IND,13,1.4000000000000001,0.13690388047150176
609,44524,ESSA,13,1.4000000000000001,0.8082384046467096
610,52943,OPT-SEM-IND,13,1.4000000000000001,0.23098589028459057
611,52943,ESSA,13,1.4000000000000001,0.6890248903344316
612,79128,OPT-SEM-IND,13,1.4000000000000001,0.2521536457963528
613,79128,ESSA,13,1.4000000000000001,0.7082829693983874
614,104357,OPT-SEM-IND,13,1.4000000000000001,0.27203440109210814
615,104357,ESSA,13,1.4000000000000001,0.6907625811700147
616,122586,OPT-SEM-IND,13,1.4000000000000001,0.25091802813214004
617,122586,ESSA,13,1.4000000000000001,0.6662514947020162
618,153607,OPT-SEM-IND,13,1.4000000000000001,0.27004268324939285
619,153607,ESSA,13,1.4000000000000001,0.6980712158845805
620,22,OPT-SEM-IND,13,1.8000000000000003,0.291390692689306
621,22,ESSA,13,1.8000000000000003,0.7042701605939012
622,590,OPT-SEM-IND,13,1.8000000000000003,0.22951108831697783
623,590,ESSA,13,1.8000000000000003,0.642135508167033
624,1255,OPT-SEM-IND,13,1.8000000000000003,0.22773972813095258
625,1255,ESSA,13,1.8000000000000003,0.6934462474026956
626,1810,OPT-SEM-IND,13,1.8000000000000003,0.1657909248601465
627,1810,ESSA,13,1.8000000000000003,0.6545097138577494
628,3480,OPT-SEM-IND,13,1.8000000000000003,0.1972722563765855
629,3480,ESSA,13,1.8000000000000003,0.69041012388434
630,4584,OPT-SEM-IND,13,1.8000000000000003,0.25521615809321885
631,4584,ESSA,13,1.8000000000000003,0.6547991762050767
632,4907,OPT-SEM-IND,13,1.8000000000000003,0.23232379195217157
633,4907,ESSA,13,1.8000000000000003,0.7680741812782584
634,4985,OPT-SEM-IND,13,1.8000000000000003,0.2373761621397546
635,4985,ESSA,13,1.8000000000000003,0.7177192312209664
636,6798,OPT-SEM-IND,13,1.8000000000000003,0.222630021533158
637,6798,ESSA,13,1.8000000000000003,0.6948481855803528
638,10492,OPT-SEM-IND,13,1.8000000000000003,0.20504758803633782
639,10492,ESSA,13,1.8000000000000003,0.7149163696599491
640,15584,OPT-SEM-IND,13,1.8000000000000003,0.1924932418520874
641,15584,ESSA,13,1.8000000000000003,0.6740035303701246
642,26352,OPT-SEM-IND,13,1.8000000000000003,0.2537980817675032
643,26352,ESSA,13,1.8000000000000003,0.6960941512518695
644,31486,OPT-SEM-IND,13,1.8000000000000003,0.16483680026983447
645,31486,ESSA,13,1.8000000000000003,0.736915739679991
646,36273,OPT-SEM-IND,13,1.8000000000000003,0.23488590160964012
647,36273,ESSA,13,1.8000000000000003,0.6905151037038187
648,44524,OPT-SEM-IND,13,1.8000000000000003,0.12490173763314423
649,44524,ESSA,13,1.8000000000000003,0.7992139816124978
650,52943,OPT-SEM-IND,13,1.8000000000000003,0.20967263690077684
651,52943,ESSA,13,1.8000000000000003,0.6840783386874066
652,79128,OPT-SEM-IND,13,1.8000000000000003,0.23486169828939715
653,79128,ESSA,13,1.8000000000000003,0.7014596357156283
654,104357,OPT-SEM-IND,13,1.8000000000000003,0.25258994929630074
655,104357,ESSA,13,1.8000000000000003,0.6847492346332961
656,122586,OPT-SEM-IND,13,1.8000000000000003,0.24030748653512407
657,122586,ESSA,13,1.8000000000000003,0.6600292137033569
658,153607,OPT-SEM-IND,13,1.8000000000000003,0.2422874381348167
659,153607,ESSA,13,1.8000000000000003,0.6926828932786206
