,id,lat,lon,bt
1129,8522632821,40.7436055,-73.9943268,bicycle_parking
1130,8522632822,40.7435567,-73.994135,bicycle_parking
1131,8522632824,40.7429135,-73.995051,bicycle_parking
1132,8522632825,40.7428058,-73.9947855,bicycle_parking
1133,8522632826,40.7422663,-73.9951717,bicycle_parking
1134,8902307202,40.7404758,-73.9942881,pharmacy
1135,8902339333,40.740002,-73.9932194,restaurant
1136,419360275,40.7402425,-73.9921115,bicycle_parking
1137,419360629,40.7409314,-73.9922991,bicycle_parking
1138,419361353,40.7425645,-73.9917973,bicycle_parking
1139,419361966,40.7423037,-73.9915483,bicycle_parking
1140,419363287,40.7410987,-73.9907798,bicycle_parking
1141,419363421,40.7423284,-73.991238,bicycle_parking
1142,419363916,40.7421692,-73.9912344,bicycle_parking
1143,419364484,40.7428954,-73.9905232,bicycle_parking
1144,419365348,40.7421966,-73.9909276,bicycle_parking
1145,419365495,40.7419633,-73.9903719,bicycle_parking
1146,419366071,40.7401134,-73.9918012,bicycle_parking
1147,419366169,40.741988,-73.9904333,bicycle_parking
1148,419366397,40.7422762,-73.9911153,bicycle_parking
1149,419366742,40.7400638,-73.9905035,bicycle_parking
1150,419367326,40.7407501,-73.9902675,bicycle_parking
1151,419367988,40.742301,-73.9911766,bicycle_parking
1152,419368002,40.7428965,-73.9905234,bicycle_parking
1153,1383964595,40.7430182,-73.992431,bank
1154,1383964835,40.7428663,-73.9922228,pharmacy
1155,2113999261,40.7426147,-73.9925851,fast_food
1156,2114001662,40.742262,-73.991796,restaurant
1157,2114011906,40.7420457,-73.9924295,parking
1158,2114017599,40.7423423,-73.9917105,bus_station
1159,2325998878,40.7427394,-73.992651,bicycle_parking
1160,2622636229,40.743266,-73.991263,restaurant
1161,2630078319,40.7427924,-73.9920482,restaurant
1162,2703043898,40.7401967,-73.9924557,nightclub
1163,2703083234,40.7435107,-73.9925628,atm
1164,3179745212,40.7421269,-73.9905046,fast_food
1165,3220584269,40.7429616,-73.9922855,college
1166,3958232657,40.7431323,-73.9928868,bank
1167,3958232658,40.7435815,-73.9920821,cafe
1168,3958232660,40.7434844,-73.9926061,doctors
1169,3958232662,40.7435359,-73.9925708,cafe
1170,4244823109,40.7410206,-73.9907082,restaurant
1171,4273997364,40.7401241,-73.9917722,restaurant
1172,4492683386,40.7428233,-73.9921754,bar
1173,4638395922,40.7431207,-73.9909146,restaurant
1174,4931686522,40.7407674,-73.9918982,cafe
1175,5167135721,40.7412446,-73.9910536,bicycle_parking
1176,5188480281,40.7416852,-73.9921823,bicycle_parking
1177,5188481060,40.7414463,-73.9915672,bicycle_parking
1178,5190571525,40.7413822,-73.9913808,bicycle_parking
1179,5265748974,40.7417874,-73.9925761,bar
1180,5265750521,40.742972,-73.9925846,post_box
1181,5425526938,40.7436291,-73.9921036,post_box
1182,5537914954,40.7411298,-73.992128,restaurant
1183,5856191434,40.7422994,-73.9909359,clinic
1184,6066607072,40.7412985,-73.990665,school
1185,6066607540,40.7412013,-73.9905143,cafe
1186,6371628985,40.7410352,-73.9914328,restaurant
1187,6403171918,40.7427435,-73.9926906,bicycle_parking
1188,6403172381,40.7427182,-73.9926245,bicycle_parking
1189,6462206272,40.7436147,-73.9927157,car_rental
1190,6955034544,40.7418034,-73.9907234,fast_food
1191,6955034545,40.7417763,-73.9906298,restaurant
1192,6955034546,40.7416763,-73.9904033,fast_food
1193,6955034549,40.7416427,-73.9903239,cafe
1194,9140832072,40.7405052,-73.9907071,bank
1195,9550708171,40.7400868,-73.9909032,cafe
1196,9550708172,40.7399909,-73.9908447,bicycle_parking
1197,9550708173,40.7404198,-73.991088,bicycle_parking
1198,9573800619,40.7399802,-73.9905783,bicycle_parking
1199,419360122,40.7425561,-73.9892928,bicycle_parking
1200,419362215,40.7417162,-73.990159,bicycle_parking
1201,419364459,40.7426961,-73.9900506,bicycle_parking
1202,419364911,40.7399404,-73.9899464,bicycle_parking
1203,419367294,40.7410828,-73.9897954,bicycle_parking
1204,419367765,40.7429419,-73.988746,bicycle_parking
1205,763652153,40.7411174,-73.9901665,fast_food
1206,1383961543,40.7409651,-73.9876404,bank
1207,1428185705,40.7432333,-73.9892796,fast_food
1208,1428185707,40.7433913,-73.9892649,cafe
1209,2045635531,40.7399899,-73.9893519,bank
1210,2396625692,40.7418233,-73.9884384,drinking_water
1211,2412364226,40.7406342,-73.9878454,fast_food
1212,2555136029,40.7399221,-73.9893996,cafe
1213,2676076063,40.7423105,-73.9898043,restaurant
1214,3708656263,40.7401207,-73.9895694,bicycle_rental
1215,3708656264,40.742726,-73.9891553,bicycle_rental
1216,3959714031,40.7434816,-73.9892474,fast_food
1217,3968568294,40.7429866,-73.9892747,nightclub
1218,3971304158,40.7428121,-73.9893274,bank
1219,3971304162,40.7420104,-73.989065,fast_food
1220,4426840593,40.7400479,-73.9893474,restaurant
1221,4475623797,40.7416028,-73.9902269,fast_food
1222,4495100732,40.7407968,-73.9882554,fast_food
1223,4552992688,40.7436696,-73.9892864,language_school
1224,4587458727,40.743289,-73.9885756,restaurant
1225,4593242838,40.7419337,-73.9898018,restaurant
1226,4725487292,40.7419696,-73.9893851,clock
1227,4746777521,40.742213,-73.9895802,cafe
1228,5132191061,40.7412384,-73.9896852,bicycle_parking
1229,5132191062,40.7412071,-73.9897081,bicycle_parking
1230,5136630147,40.7417836,-73.9890929,recycling
1231,5136644141,40.7419977,-73.9893607,post_box
1232,6006276988,40.7433245,-73.9901642,cafe
1233,6157219589,40.7405186,-73.9889698,bicycle_parking
1234,6342193425,40.7429471,-73.98924,post_box
1235,6505278468,40.7399746,-73.98941,post_box
1236,6955034550,40.7413976,-73.9899646,pharmacy
1237,7125925985,40.7432371,-73.9895022,fast_food
1238,7678152123,40.7405189,-73.9876152,fast_food
1239,7678152124,40.7405601,-73.9876943,fast_food
1240,7678152126,40.7406022,-73.9877902,restaurant
1241,7678152127,40.7407221,-73.9880906,cafe
1242,7678152128,40.7407613,-73.9881691,fast_food
1243,7678152129,40.7406591,-73.987929,fast_food
1244,7678152131,40.7408923,-73.9884943,fast_food
1245,8902335856,40.7435948,-73.9878159,restaurant
1246,9140832070,40.7420578,-73.9894927,cafe
1247,9573800622,40.7405504,-73.9901853,bench
1248,9573800624,40.7411728,-73.989734,bicycle_parking
1249,10177726728,40.7407881,-73.9894571,bicycle_parking
1250,10177726763,40.741263,-73.9893611,waste_basket
1251,10177726805,40.7407574,-73.9895264,post_box
1252,10177726806,40.7407393,-73.9895306,waste_basket
1253,10177726807,40.7408662,-73.989516,bicycle_parking
1254,10177726808,40.7409725,-73.9895011,bicycle_parking
1255,10177726809,40.7410658,-73.9894868,bicycle_parking
1256,10177726833,40.7410298,-73.9893992,waste_basket
1257,10177726849,40.7410967,-73.98912,post_box
1258,10177726887,40.7411016,-73.988796,vending_machine
1259,10177726900,40.7411194,-73.9882829,bicycle_parking
1260,10177726901,40.7407332,-73.9892301,bicycle_parking
1261,10177726902,40.740525,-73.9888399,parking_entrance
1262,10177726977,40.7423907,-73.9891937,waste_basket
1263,10177726978,40.7424165,-73.989323,waste_basket
1264,10177727051,40.7427158,-73.9890343,waste_basket
1265,10177727079,40.7418598,-73.9891306,waste_basket
1266,10177727084,40.7420716,-73.9890772,waste_basket
1267,10177727087,40.7415552,-73.9891714,recycling
1268,10179045293,40.7399165,-73.9894868,waste_basket
1269,10179045312,40.7410475,-73.9881097,waste_basket
1270,10179045313,40.7412675,-73.988633,vending_machine
1271,10179045382,40.7429826,-73.988416,waste_basket
1272,10179045481,40.7420087,-73.9885984,bench
1273,10179045482,40.7416014,-73.9887968,waste_basket
1274,10179045483,40.7417826,-73.9888183,bench
1275,10179045484,40.7419637,-73.9888202,bench
1276,10179045485,40.7416772,-73.9889001,bench
1277,10179045601,40.7414505,-73.9887034,waste_basket
1278,10179045602,40.7413827,-73.9886339,bench
1279,10179045603,40.7412851,-73.9883531,bench
1280,10179045617,40.7411292,-73.9881995,bench
1281,10179045618,40.7412935,-73.9885889,bench
1282,10181624878,40.7423944,-73.9884202,bench
1283,10181690240,40.7427261,-73.9877725,bench
1284,10181690241,40.7426784,-73.9876366,bench
1285,10181690263,40.7426807,-73.9878889,bench
1286,10181690394,40.7430855,-73.9877397,bench
1287,10181690450,40.7432246,-73.9879073,bench
1288,10181690452,40.7430829,-73.9878885,waste_basket
1289,10181690573,40.7419628,-73.9884289,bench
1290,10181690640,40.7417259,-73.9884666,bench
1291,10181690641,40.741609,-73.9883521,bench
1292,10181690679,40.7415673,-73.9882725,waste_basket
1293,10181690691,40.7414556,-73.9879169,bench
1294,10181690733,40.7416914,-73.9880381,bench
1295,10181690734,40.7416389,-73.9881788,bench
1296,10181690735,40.7417349,-73.9881345,bench
1297,10181690736,40.7418308,-73.9881767,waste_basket
1298,10181690737,40.7418195,-73.9884123,bench
1299,10181690784,40.7421602,-73.9885294,bench
1300,10181690863,40.7424896,-73.98814,bench
1301,10181690923,40.7431819,-73.9882207,bench
1302,10181690924,40.742893,-73.9884029,bench
1303,10181690984,40.7418934,-73.987666,bench
1304,10181691089,40.7414745,-73.9877406,bench
1305,10181691090,40.7412293,-73.9878897,bench
1306,10696133542,40.7400773,-73.989726,cafe
1307,368046290,40.7420839,-73.9865874,courthouse
1308,419360059,40.7432613,-73.9875641,bicycle_parking
1309,419360954,40.7411613,-73.9855508,bicycle_parking
1310,419361941,40.743585,-73.9861061,bicycle_parking
1311,419362747,40.7409061,-73.9859442,bicycle_parking
1312,419364350,40.7405877,-73.9861753,bicycle_parking
1313,419364774,40.7399728,-73.985663,bicycle_parking
1314,419366727,40.7406126,-73.9875574,bicycle_parking
1315,419367055,40.7406124,-73.9859515,bicycle_parking
1316,2396631631,40.7425566,-73.9875947,drinking_water
1317,2412370159,40.7435996,-73.98616,restaurant
1318,2704048095,40.7405927,-73.9858368,fast_food
1319,2704161392,40.7417466,-73.987013,bank
1320,3708656542,40.7409637,-73.9860221,bicycle_rental
1321,3932353662,40.7415982,-73.9871904,restaurant
1322,3970473670,40.7414838,-73.985174,bank
1323,4564273493,40.7436151,-73.9863949,cafe
1324,4574599073,40.7419489,-73.9861417,clinic
1325,4574842788,40.7419327,-73.9861037,doctors
1326,4696515731,40.7433672,-73.9863924,disused:restaurant
1327,4744604728,40.7419652,-73.9861944,doctors
1328,4844210421,40.7424976,-73.9863663,restaurant
1329,4961792323,40.7419447,-73.9861188,doctors
1330,4963204122,40.7419322,-73.9860595,doctors
1331,4963317522,40.7419686,-73.9861819,clinic
1332,6657669774,40.7419623,-73.9861752,clinic
1333,6801659150,40.7420103,-73.9861996,doctors
1334,7047037586,40.7419831,-73.9853034,restaurant
1335,7047041486,40.7419618,-73.985315,restaurant
1336,7360048855,40.7401699,-73.9858241,fast_food
1337,7362789427,40.7408801,-73.9855827,restaurant
1338,7678152116,40.7401184,-73.9865793,post_box
1339,7678152117,40.740175,-73.9868031,cafe
1340,7678152118,40.7402786,-73.9870432,cafe
1341,7678152119,40.7403203,-73.9871465,fast_food
1342,7678152120,40.7403924,-73.9872967,fast_food
1343,7678152121,40.7404239,-73.9873785,fast_food
1344,7678152122,40.74049,-73.9875381,fast_food
1345,8530843700,40.7400916,-73.9854676,restaurant
1346,9652307132,40.7404651,-73.9874499,fast_food
1347,9882448221,40.7430473,-73.9870659,restaurant
1348,10181690262,40.7425808,-73.9876036,bench
1349,10181690336,40.7422155,-73.9874202,bench
1350,10181690391,40.7423545,-73.9871393,bench
1351,10181690392,40.742576,-73.9870586,bench
1352,10181690395,40.7428838,-73.9872696,bench
1353,10181690451,40.7428497,-73.9870181,bench
1354,10181690453,40.7428146,-73.9872064,waste_basket
1355,10181690927,40.7426545,-73.9867588,bicycle_rental
1356,10181690973,40.7424419,-73.9869925,bench
1357,10181690977,40.7420926,-73.9872029,waste_basket
1358,10181690983,40.7417442,-73.9875596,bench
1359,368050654,40.7405695,-73.9836119,library
1360,419360193,40.7433734,-73.9839372,bicycle_parking
1361,419362553,40.7399761,-73.9845028,bicycle_parking
1362,419364257,40.7423744,-73.9848721,bicycle_parking
1363,419365498,40.7401136,-73.9844016,bicycle_parking
1364,419366041,40.7407878,-73.983992,bicycle_parking
1365,419367140,40.7414087,-73.9831669,bicycle_parking
1366,419367778,40.740044,-73.9841509,bicycle_parking
1367,419368027,40.7432224,-73.9837207,bicycle_parking
1368,2045635524,40.7401504,-73.984507,fast_food
1369,2045635528,40.7431278,-73.9839473,fast_food
1370,2045635529,40.7405189,-73.984262,cafe
1371,2129755928,40.7435315,-73.9842167,pub
1372,2300348734,40.7424695,-73.9823668,restaurant
1373,2300348739,40.7424112,-73.9824089,restaurant
1374,2704104122,40.7407729,-73.9835085,restaurant
1375,2704104161,40.740172,-73.9826124,fast_food
1376,2704104179,40.7400416,-73.9825012,pub
1377,2704104183,40.7400968,-73.9824601,pub
1378,2704104186,40.7402976,-73.9823244,fast_food
1379,2704104197,40.740879,-73.983576,restaurant
1380,2704131460,40.7418338,-73.9827137,fast_food
1381,2704131542,40.7418682,-73.9828548,restaurant
1382,2704131545,40.7420659,-73.9826947,restaurant
1383,2706917999,40.7431094,-73.9840119,pharmacy
1384,2706918018,40.7424575,-73.983629,bar
1385,2706918044,40.7422679,-73.9846255,restaurant
1386,2706918069,40.7429576,-73.9848623,bank
1387,3708656640,40.7402588,-73.9840921,bicycle_rental
1388,3826810673,40.7425693,-73.9827218,restaurant
1389,3826815958,40.7421903,-73.9830034,restaurant
1390,3826816004,40.7423183,-73.9833132,restaurant
1391,3826845826,40.7428527,-73.9825045,disused:restaurant
1392,3955492426,40.7422938,-73.983837,restaurant
1393,3970473668,40.7419164,-73.9848695,bank
1394,4423853691,40.7423513,-73.9833892,restaurant
1395,4429132083,40.7415383,-73.9833906,post_box
1396,4442221391,40.7414379,-73.9831543,restaurant
1397,5218354163,40.7428028,-73.9825352,disused:restaurant
1398,5218361626,40.7423792,-73.9828688,restaurant
1399,5218361627,40.7424272,-73.9828346,restaurant
1400,5265726565,40.7402898,-73.9843362,post_box
1401,5401946289,40.740051,-73.9845353,restaurant
1402,5434089022,40.7424934,-73.984422,restaurant
1403,6168816885,40.7418061,-73.9846404,restaurant
1404,6185296504,40.7428556,-73.983222,fast_food
1405,6347916312,40.7429445,-73.9824279,fast_food
1406,6347916316,40.7429612,-73.9824708,animal_boarding
1407,6412273637,40.7422489,-73.9831597,cafe
1408,6478973525,40.7421762,-73.9826182,restaurant
1409,6478973526,40.7421411,-73.9826417,fast_food
1410,6495340586,40.7429001,-73.982801,restaurant
1411,6680695928,40.742501,-73.9838405,bicycle_parking
1412,6680695929,40.742274,-73.9829202,restaurant
1413,6816991370,40.7399793,-73.9841814,cafe
1414,6834261087,40.7423414,-73.984547,bar
1415,7229517505,40.7414866,-73.9832132,bicycle_rental
1416,7231049619,40.7412317,-73.9832221,restaurant
1417,7231049620,40.741185,-73.9833214,fast_food
1418,7362789424,40.7404706,-73.984298,cafe
1419,7596986631,40.7436985,-73.9845074,restaurant
1420,8482986314,40.7419371,-73.9825196,bicycle_parking
1421,8792950865,40.7417135,-73.9825386,theatre
1422,9344068508,40.7400502,-73.9837769,bicycle_parking
1423,9344068512,40.7407779,-73.983613,bicycle_parking
1424,419362787,40.7388262,-74.0078342,bicycle_parking
1425,419363302,40.7388261,-74.0081517,bicycle_parking
1426,419363732,40.7384063,-74.0065567,bicycle_parking
1427,419363858,40.7368938,-74.0087288,bicycle_parking
1428,419364071,40.7368938,-74.0086206,bicycle_parking
1429,419364473,40.7365014,-74.0066142,bicycle_parking
1430,419364607,40.7388234,-74.0083682,bicycle_parking
1431,419364705,40.7384035,-74.0080434,bicycle_parking
1432,419365851,40.7369734,-74.0081623,bicycle_parking
1433,419367295,40.7386889,-74.0079352,bicycle_parking
1434,2234739141,40.7398013,-74.0070318,nightclub
1435,2569266715,40.7396132,-74.0065802,restaurant
1436,2569267835,40.7374426,-74.0080754,restaurant
1437,2985849341,40.739696,-74.0067809,restaurant
1438,2985849346,40.7397251,-74.006849,restaurant
1439,3146474829,40.739739,-74.008335,toilets
1440,3146484929,40.7392395,-74.0081111,bicycle_rental
1441,3708656248,40.7365289,-74.0061803,bicycle_rental
1442,3708656249,40.7361967,-74.0085921,bicycle_rental
1443,3863093460,40.739266,-74.006605,restaurant
1444,3863329158,40.73927,-74.006776,restaurant
1445,4044971610,40.7376882,-74.0080504,restaurant
1446,5473383610,40.739498,-74.007702,cafe
1447,6430332194,40.7395078,-74.0078781,bar
1448,6575701885,40.7392357,-74.0069542,restaurant
1449,10238170832,40.7367008,-74.0081555,parking_entrance
1450,419362518,40.7361501,-74.0060044,bicycle_parking
1451,419362540,40.7391941,-74.0055175,bicycle_parking
1452,419362662,40.7377998,-74.0057375,bicycle_parking
1453,419363816,40.7380193,-74.0057014,bicycle_parking
1454,419365573,40.7364274,-74.0059611,bicycle_parking
1455,419365691,40.7381291,-74.0056834,bicycle_parking
1456,419366176,40.7383569,-74.0056473,bicycle_parking
1457,419366513,40.738206,-74.0055499,bicycle_parking
1458,419367047,40.7382033,-74.0045503,bicycle_parking
1459,2237276258,40.7382471,-74.0042816,restaurant
1460,2569269957,40.7376427,-74.0037475,bar
1461,3222528347,40.7376761,-74.0040101,restaurant
1462,3863328959,40.7397042,-74.0060257,restaurant
1463,3863639458,40.737043,-74.003887,cafe
1464,3925051662,40.7380383,-74.0037627,bar
1465,4058593203,40.7374393,-74.0039645,restaurant
1466,4149654228,40.73833,-74.0053849,cafe
1467,4204915989,40.7388422,-74.0056803,cafe
1468,5087638556,40.7384967,-74.0035172,bar
1469,5136640685,40.7363548,-74.0055805,toilets
1470,5265710894,40.7393111,-74.0045928,drinking_water
1471,5527667778,40.7389701,-74.0046244,drinking_water
1472,5635121621,40.7363404,-74.0060825,restaurant
1473,5754837474,40.7365432,-74.0056505,drinking_water
1474,5986770785,40.7370507,-74.0038711,restaurant
1475,6006036285,40.7370158,-74.0059509,restaurant
1476,6109932937,40.7378288,-74.0047228,cafe
1477,6371590885,40.7363825,-74.0060719,cafe
1478,8789178524,40.7394748,-74.0050375,bicycle_rental
1479,10305311704,40.7386896,-74.0060025,parking_entrance
1480,10305445011,40.7386635,-74.0060041,parking
1481,10305445021,40.7382292,-74.0060781,waste_disposal
1482,419360412,40.7397257,-74.0026464,bicycle_parking
1483,419361020,40.7382912,-74.0022265,bicycle_parking
1484,419363679,40.7398447,-74.002893,bicycle_parking
1485,419364479,40.7397681,-74.0027475,bicycle_parking
1486,419366074,40.736992,-74.0021666,bicycle_parking
1487,419366736,40.7380661,-74.0027389,bicycle_parking
1488,419366861,40.739855,-74.0029557,bicycle_parking
1489,1759742155,40.7384589,-74.001334,studio
1490,1825739845,40.739372,-74.002526,cafe
1491,1825853226,40.7392273,-74.0024985,bank
1492,1853451181,40.739495,-74.0029857,cafe
1493,1853451182,40.7392445,-74.0031634,fast_food
1494,1853451272,40.7398545,-74.0022945,post_box
1495,2569261266,40.736735,-74.0013586,cafe
1496,2592264892,40.7389906,-74.003482,fuel
1497,2592264897,40.7372454,-74.0015969,post_box
1498,2949604093,40.7363207,-74.0034558,restaurant
1499,3708656605,40.7390169,-74.0026376,bicycle_rental
1500,3863634562,40.738035,-74.003421,cafe
1501,4043594359,40.7368066,-74.001398,bbq
1502,4044849076,40.7382089,-74.0019102,clothing store
1503,4045599201,40.7369557,-74.002226,restaurant
1504,4227592991,40.7384326,-74.0020328,restaurant
1505,4527086687,40.7378039,-74.0019928,restaurant
1506,4629708840,40.7393278,-74.0018755,bar
1507,4629734962,40.7394159,-74.0013111,restaurant
1508,4629748728,40.7393804,-74.0012272,restaurant
1509,5243571010,40.7373389,-74.001141,drinking_water
1510,5401946294,40.7392879,-74.001853,cafe
1511,5554351998,40.7362292,-74.0010812,bench
1512,5554351999,40.7362239,-74.001099,bench
1513,5554352000,40.7362526,-74.0010695,bench
1514,5554352001,40.7362396,-74.0011023,bench
1515,5554352002,40.7362557,-74.0010926,bench
1516,6034863453,40.7395598,-74.0029107,veterinary
1517,7951259781,40.7394065,-74.0021129,bar
1518,7951261386,40.7394377,-74.0021913,bar
1519,9615093450,40.7366471,-74.0013787,restaurant
1520,357620244,40.7377778,-74.0008333,hospital
1521,357620380,40.7375,-73.9986111,place_of_worship
1522,419361270,40.7385283,-73.9998129,bicycle_parking
1523,419363328,40.7387816,-74.0004122,bicycle_parking
1524,419364734,40.7387355,-74.0003032,bicycle_parking
1525,2011781151,40.7374751,-74.0002167,pharmacy
1526,2020723102,40.7381947,-73.9996791,bank
1527,2020724922,40.7375845,-74.0001443,cafe
1528,2328279411,40.7398784,-73.9989355,restaurant
1529,2358048513,40.7376843,-74.0000617,fast_food
1530,2384821679,40.7384873,-74.0000074,cafe
1531,2384821713,40.7386298,-73.9993543,pharmacy
1532,2384821767,40.7388057,-73.9997449,restaurant
1533,2384821772,40.7388452,-73.9998143,cafe
1534,2384821785,40.7381843,-73.9996882,atm
1535,2384821791,40.7384763,-73.999884,post_box
1536,2384821798,40.738482,-73.9998799,post_box
1537,2384821810,40.7386113,-73.9995188,telephone
1538,2569065499,40.7362261,-74.0007468,restaurant
1539,3708656726,40.7378151,-73.9999466,bicycle_rental
1540,3708656728,40.7393554,-73.9993178,bicycle_rental
1541,3716882407,40.7372924,-73.9991162,restaurant
1542,5243571182,40.7371623,-74.0008225,post_box
1543,6462866685,40.7386729,-74.0007672,restaurant
1544,6621617759,40.739814,-73.999021,cafe
1545,8519079562,40.7381666,-73.9990663,bicycle_parking
1546,8519079563,40.7381178,-73.9989482,bicycle_parking
1547,8519079564,40.7380568,-73.9988115,bicycle_parking
1548,8519079565,40.7380081,-73.9987042,bicycle_parking
1549,8519079566,40.7382845,-73.9987229,bicycle_parking
1550,8522588223,40.7387505,-73.9997914,bicycle_parking
1551,8522588224,40.7387831,-73.9997083,bicycle_parking
1552,8522588225,40.7389995,-73.999546,bicycle_parking
1553,8522588226,40.7391265,-73.9994132,bicycle_parking
1554,8522588227,40.7390391,-73.999204,bicycle_parking
1555,9251352878,40.7373827,-74.0007999,bicycle_parking
1556,9558935214,40.7384151,-73.9989186,restaurant
1557,9615063330,40.7386552,-74.0004096,restaurant
1558,10697603105,40.7381907,-73.9983412,cafe
1559,357564037,40.7392686,-73.9973616,school
1560,357620372,40.7386111,-73.9972222,school
1561,419360282,40.7378393,-73.998169,bicycle_parking
1562,419360339,40.7382012,-73.9966238,bicycle_parking
1563,419361211,40.7391722,-73.9968425,bicycle_parking
1564,419361243,40.73825,-73.9970121,bicycle_parking
1565,419362616,40.7372852,-73.9970841,bicycle_parking
1566,419363790,40.7367871,-73.9973586,bicycle_parking
1567,419363888,40.7387248,-73.9957419,bicycle_parking
1568,419364179,40.7382095,-73.9963751,bicycle_parking
1569,419364204,40.7386342,-73.9958105,bicycle_parking
1570,419364668,40.7374952,-73.9973514,bicycle_parking
1571,419364874,40.7374279,-73.997187,bicycle_parking
1572,419366604,40.7393449,-73.9973104,bicycle_parking
1573,419366733,40.7385837,-73.997442,bicycle_parking
1574,419368009,40.7390396,-73.9965616,bicycle_parking
1575,419368049,40.7368308,-73.9957408,bicycle_parking
1576,2020725434,40.7366071,-73.9976191,pharmacy
1577,2299770711,40.7396323,-73.996068,restaurant
1578,2299770712,40.7395688,-73.9959132,restaurant
1579,2328223904,40.7391381,-73.9957765,restaurant
1580,2478897572,40.7387142,-73.9956231,restaurant
1581,2710194558,40.7372558,-73.9961526,spa
1582,3166910720,40.7369057,-73.9962778,fast_food
1583,3692082877,40.7383801,-73.9968701,parking
1584,3708656725,40.736494,-73.9970437,bicycle_rental
1585,4300546590,40.7363315,-73.9971668,cafe
1586,4776647780,40.7385982,-73.9961608,fast_food
1587,5213944830,40.7370625,-73.9973172,restaurant
1588,5214031642,40.7378693,-73.9967494,fast_food
1589,5243572523,40.7362018,-73.9964897,theatre
1590,5243573749,40.7370892,-73.9979596,restaurant
1591,5243574664,40.7362953,-73.9961508,arts_centre
1592,5265747921,40.7384445,-73.9958164,cafe
1593,5415638384,40.7376976,-73.9972115,restaurant
1594,5416901181,40.7371642,-73.9960077,parking_entrance
1595,5416905055,40.737637,-73.9956384,parking_entrance
1596,5574666644,40.7364211,-73.9972187,restaurant
1597,5579089817,40.7370148,-73.9973474,restaurant
1598,5580864077,40.7363417,-73.9962903,social_facility
1599,5621655905,40.7370016,-73.9978013,charging_station
1600,5858757541,40.7365546,-73.9967629,clinic
1601,6069467945,40.7364858,-73.9972213,fast_food
1602,6069470119,40.7373013,-73.9971115,fast_food
1603,7367435626,40.7372427,-73.9971516,restaurant
1604,7367435627,40.7372064,-73.9971718,ice_cream
1605,8519079567,40.7379735,-73.9980685,bicycle_parking
1606,8519079568,40.7378821,-73.9978539,bicycle_parking
1607,8519079569,40.7378577,-73.9977815,bicycle_parking
1608,8519079570,40.7380081,-73.9981624,bicycle_parking
1609,8519079571,40.7375813,-73.9971834,bicycle_parking
1610,8519079572,40.7373491,-73.9970439,bicycle_parking
1611,8519079573,40.7373603,-73.9966174,bicycle_parking
1612,8519079574,40.7372937,-73.9964592,bicycle_parking
1613,8519079575,40.7371916,-73.9962345,bicycle_parking
1614,8519079576,40.7370869,-73.9959469,bicycle_parking
1615,8519079577,40.7370082,-73.9957544,bicycle_parking
1616,8519079584,40.7368966,-73.9958978,bicycle_parking
1617,8522588219,40.7396935,-73.9965634,bicycle_parking
1618,357632422,40.7388889,-73.9936111,school
1619,419359986,40.7362352,-73.9939776,bicycle_parking
1620,419360068,40.7365961,-73.9952089,bicycle_parking
1621,419360212,40.7398199,-73.99515,bicycle_parking
1622,419360709,40.7363807,-73.9934471,bicycle_parking
1623,419360840,40.7366227,-73.9952721,bicycle_parking
1624,419362284,40.7391776,-73.9932087,bicycle_parking
1625,419362335,40.7395427,-73.9953521,bicycle_parking
1626,419362461,40.7374978,-73.9932377,bicycle_parking
1627,419362547,40.7365152,-73.9950204,bicycle_parking
1628,419363438,40.737613,-73.9931403,bicycle_parking
1629,419364518,40.7391667,-73.9954207,bicycle_parking
1630,419364861,40.736203,-73.9942559,bicycle_parking
1631,419366200,40.7364102,-73.9947671,bicycle_parking
1632,419366276,40.7370944,-73.9942662,bicycle_parking
1633,419366571,40.7362508,-73.9943884,bicycle_parking
1634,419366650,40.7365695,-73.9951458,bicycle_parking
1635,419367550,40.7364164,-73.9944106,bicycle_parking
1636,419367645,40.7362105,-73.9939162,bicycle_parking
1637,419367792,40.7363039,-73.9945147,bicycle_parking
1638,2299770713,40.7398533,-73.9952721,bank
1639,2478495088,40.7384284,-73.9931195,spa
1640,2478495089,40.738528,-73.993377,restaurant
1641,2478495090,40.7386753,-73.9937002,bar
1642,2478495091,40.7387251,-73.9937954,restaurant
1643,2478495092,40.7388033,-73.9940261,restaurant
1644,2478897589,40.7394173,-73.9951134,restaurant
1645,2478897610,40.7396267,-73.9954353,pharmacy
1646,2478897615,40.7395596,-73.9954916,fast_food
1647,2702954492,40.7362336,-73.9937306,bank
1648,2710177862,40.7362844,-73.9936689,university
1649,3708656731,40.739713,-73.994564,bicycle_rental
1650,4444156976,40.7363224,-73.994803,cafe
1651,4500012797,40.7367007,-73.9938962,parking
1652,4540025872,40.7388998,-73.9929649,fast_food
1653,5213944829,40.7377783,-73.9953709,school
1654,5265746760,40.7388199,-73.9941252,restaurant
1655,5265747302,40.7391076,-73.9954314,post_box
1656,5265747703,40.7388326,-73.9955295,cafe
1657,5300031526,40.7389807,-73.9950746,school
1658,5425519633,40.7391197,-73.9953965,post_box
1659,5584834423,40.7369682,-73.9934843,veterinary
1660,5778906637,40.7387302,-73.9945926,bar
1661,5857643269,40.736274,-73.994694,clinic
1662,6657683832,40.7391291,-73.9947881,clinic
1663,6853619386,40.7364946,-73.9930574,bar
